title	artist	album	genre	path	tempo	key
Dreams from Yesterday	Mac DeMarco	This Old Dog	Alternative	/Volumes/Seagate/Music/Mac DeMarco/This Old Dog/08 Dreams from Yesterday.mp3	0.0	
Blue World	Mac Miller	Circles	Hip Hop/Rap	/Volumes/Seagate/Music/Mac Miller/Circles/03 Blue World.mp3	0.0	
Good News	Mac Miller	Circles	Hip Hop/Rap	/Volumes/Seagate/Music/Mac Miller/Circles/04 Good News.mp3	0.0	
Small Worlds	Mac Miller	Swimming	Hip Hop/Rap	/Volumes/Seagate/Music/Mac Miller/Swimming/08 Small Worlds.mp3	0.0	
Congratulations (feat. Bilal)	Mac Miller	The Divine Feminine	Hip Hop/Rap	/Volumes/Seagate/Music/Mac Miller/The Divine Feminine/01 Congratulations (feat. Bilal).mp3	0.0	
Flower Shoppe	Macintosh Plus	Floral Shoppe	Electronic	/Volumes/Seagate/Music/Macintosh Plus/Floral Shoppe/01 Flower Shoppe.mp3	0.0	
Can't Hold Us (feat. Ray Dalton)	Macklemore & Ryan Lewis	The Heist	Hip Hop/Rap	/Volumes/Seagate/Music/Macklemore & Ryan Lewis/The Heist/02 Can't Hold Us (feat. Ray Dalton).mp3	0.0	
On The Map	MadeinTYO	Sincerely, Tokyo	Hip Hop/Rap	/Volumes/Seagate/Music/MadeinTYO/Sincerely, Tokyo/01 On The Map.mp3	0.0	
Retro88	MadeinTYO	Sincerely, Tokyo	Hip Hop/Rap	/Volumes/Seagate/Music/MadeinTYO/Sincerely, Tokyo/02 Retro88.mp3	0.0	
Chucky Cheese	MadeinTYO	Sincerely, Tokyo	Hip Hop/Rap	/Volumes/Seagate/Music/MadeinTYO/Sincerely, Tokyo/03 Chucky Cheese.mp3	0.0	
2 Flights	MadeinTYO	Sincerely, Tokyo	Hip Hop/Rap	/Volumes/Seagate/Music/MadeinTYO/Sincerely, Tokyo/04 2 Flights.mp3	0.0	
Moshi Moshi	MadeinTYO	Sincerely, Tokyo	Hip Hop/Rap	/Volumes/Seagate/Music/MadeinTYO/Sincerely, Tokyo/07 Moshi Moshi.mp3	0.0	
Figure It Out (feat. Gunna)	MadeinTYO	Sincerely, Tokyo	Hip Hop/Rap	/Volumes/Seagate/Music/MadeinTYO/Sincerely, Tokyo/09 Figure It Out (feat. Gunna).mp3	0.0	
Addicted To Power	MadeinTYO	Sincerely, Tokyo	Hip Hop/Rap	/Volumes/Seagate/Music/MadeinTYO/Sincerely, Tokyo/12 Addicted To Power.mp3	0.0	
1er Gaou	Magic System	Premier Gaou	World	/Volumes/Seagate/Music/Magic System/Premier Gaou/01 1er Gaou.mp3	0.0	
I'm sorry (feat. Shiloh Dynasty)	swell	Chapter 3	Blues/R&B	/Volumes/Seagate/Music/Majestic Casual Records/Chapter 3/07 I'm sorry (feat. Shiloh Dynasty).mp3	0.0	
Hatin 4 Me	Majic Juan Ayeedoe	Hatin 4 Me	Hip Hop/Rap	/Volumes/Seagate/Music/Majic Juan Ayeedoe/Hatin 4 Me/01 Hatin 4 Me.mp3	0.0	
Stars Align (feat. Drake)	Majid Jordan	Wildest Dreams	Hip Hop/Rap	/Volumes/Seagate/Music/Majid Jordan/Wildest Dreams/03 Stars Align (feat. Drake).mp3	0.0	
Cold Water (feat. Justin Bieber & MØ)	Major Lazer	Cold Water	Dance	/Volumes/Seagate/Music/Major Lazer/Cold Water/01 Cold Water (feat. Justin Bieber & MØ).mp3	0.0	
Light It Up (feat. Nyla & Fuse ODG) (Remix)	Major Lazer	Peace Is The Mission	Dance	/Volumes/Seagate/Music/Major Lazer/Peace Is The Mission/10 Light It Up (feat. Nyla & Fuse ODG) (Remix).mp3	0.0	
September Rain	Makoto Matsushita	First Light	Pop	/Volumes/Seagate/Music/Makoto Matsushita/First Light/04 September Rain.mp3	0.0	
Liverpool Street In The Rain	Mall Grab	How The Dogs Chill, Vol. 1	Electronic	/Volumes/Seagate/Music/Mall Grab/How The Dogs Chill, Vol. 1/01 Liverpool Street In The Rain.mp3	0.0	
Make Your Own Kind Of Music	Mama Cass	Mama's Big Ones	Pop	/Volumes/Seagate/Music/Mama Cass/Mama's Big Ones/06 Make Your Own Kind Of Music.mp3	0.0	
Vivir Mi Vida (Versión Pop)	Marc Anthony	3.0	World	/Volumes/Seagate/Music/Marc Anthony/3.0/10 Vivir Mi Vida (Versión Pop).mp3	0.0	
Forrest	Marco XO	Forrest	Hip Hop/Rap	/Volumes/Seagate/Music/Marco XO/Forrest/01 Forrest.mp3	0.0	
The Perfect Girl (The Motion Retrowave Remix)	Mareux	The Perfect Girl (The Motion Retrowave Remix)	Alternative	/Volumes/Seagate/Music/Mareux/The Perfect Girl (The Motion Retrowave Remix)/01 The Perfect Girl (The Motion Retrowave Remix).mp3	0.0	
All I Want For Christmas Is You	Mariah Carey	Merry Christmas	Holiday	/Volumes/Seagate/Music/Mariah Carey/Merry Christmas/02 All I Want For Christmas Is You.mp3	0.0	
Voluntary Hospital Escape	Mark Mothersbaugh	Bottle Rocket	Soundtrack	/Volumes/Seagate/Music/Mark Mothersbaugh/Bottle Rocket/01 Voluntary Hospital Escape.mp3	0.0	
Cold (feat. Future)	Maroon 5	Cold	Pop	/Volumes/Seagate/Music/Maroon 5/Cold/01 Cold (feat. Future).mp3	0.0	
Misery	Maroon 5	Hands All Over	Pop	/Volumes/Seagate/Music/Maroon 5/Hands All Over/01 Misery.mp3	0.0	
Moves Like Jagger (feat. Christina Aguilera)	Maroon 5	Hands All Over	Pop	/Volumes/Seagate/Music/Maroon 5/Hands All Over/13 Moves Like Jagger (feat. Christina Aguilera).mp3	0.0	
Makes Me Wonder	Maroon 5	It Won't Be Soon Before Long	Pop	/Volumes/Seagate/Music/Maroon 5/It Won't Be Soon Before Long/02 Makes Me Wonder.mp3	0.0	
Harder To Breathe	Maroon 5	Songs About Jane	Pop	/Volumes/Seagate/Music/Maroon 5/Songs About Jane/01 Harder To Breathe.mp3	0.0	
This Love	Maroon 5	Songs About Jane	Pop	/Volumes/Seagate/Music/Maroon 5/Songs About Jane/02 This Love.mp3	0.0	
She Will Be Loved	Maroon 5	Songs About Jane	Pop	/Volumes/Seagate/Music/Maroon 5/Songs About Jane/04 She Will Be Loved.mp3	0.0	
Must Get Out	Maroon 5	Songs About Jane	Pop	/Volumes/Seagate/Music/Maroon 5/Songs About Jane/07 Must Get Out.mp3	0.0	
Sunday Morning	Maroon 5	Songs About Jane	Pop	/Volumes/Seagate/Music/Maroon 5/Songs About Jane/08 Sunday Morning.mp3	0.0	
Sweetest Goodbye	Maroon 5	Songs About Jane	Pop	/Volumes/Seagate/Music/Maroon 5/Songs About Jane/12 Sweetest Goodbye.mp3	0.0	
Alone	Marshmello	Alone	Electronic	/Volumes/Seagate/Music/Marshmello/Alone/01 Alone.mp3	0.0	
Happier (feat. Bastille)	Marshmello	Happier	Pop	/Volumes/Seagate/Music/Marshmello/Happier/01 Happier (feat. Bastille).mp3	0.0	
My Love For You (Yebba‘s Heartbreak)	Marten Lou	My Love For You (Yebba‘s Heartbreak)	House	/Volumes/Seagate/Music/Marten Lou/My Love For You (Yebba_s Heartbreak)/01 My Love For You (Yebba_s Heartbreak).mp3	0.0	
Hello (Club Edit)	Martin Solveig, Dragonette	Hello (Club Edit)	Dance	/Volumes/Seagate/Music/Martin Solveig, Dragonette/Hello (Club Edit)/01 Hello (Club Edit).mp3	0.0	
Mystery Lady (feat. Don Toliver)	Masego	Studying Abroad: Extended Stay	Hip Hop/Rap	/Volumes/Seagate/Music/Masego/Studying Abroad_ Extended Stay/03 Mystery Lady (feat. Don Toliver).mp3	0.0	
Love Sosa vs One More Time (Masto Mashup)	Masto	Love Sosa One More Time (Masto Mashup)	Dance	/Volumes/Seagate/Music/Masto/Love Sosa One More Time (Masto Mashup)/01 Love Sosa vs One More Time (Masto Mashup).mp3	0.0	
One Day	Matisyahu	Light	World	/Volumes/Seagate/Music/Matisyahu/Light/03 One Day.mp3	0.0	
Break My Stride	Matthew Wilder	I Don't Speak the Language	Pop	/Volumes/Seagate/Music/Matthew Wilder/I Don't Speak the Language/01 Break My Stride.mp3	0.0	
Right Back Where We Started From	Maxine Nightingale	Right Back Where We Started From	Soul	/Volumes/Seagate/Music/Maxine Nightingale/Right Back Where We Started From/03 Right Back Where We Started From.mp3	0.0	
Going Bad (feat. Drake)	Meek Mill	Championships	Hip Hop/Rap	/Volumes/Seagate/Music/Meek Mill/Championships/09 Going Bad (feat. Drake).mp3	0.0	
Sweetest Pie	Megan Thee Stallion	Sweetest Pie	Pop	/Volumes/Seagate/Music/Megan Thee Stallion/Sweetest Pie/01 Sweetest Pie.mp3	0.0	
Dear Future Husband	Meghan Trainor	Title	Pop	/Volumes/Seagate/Music/Meghan Trainor/Title/03 Dear Future Husband.mp3	0.0	
Play Date	Melanie Martinez	Crybaby	Alternative	/Volumes/Seagate/Music/Melanie Martinez/Crybaby/14 Play Date.mp3	0.0	
Big Rocks	Melvoni	WHO TF IS MELVONI?	Hip Hop/Rap	/Volumes/Seagate/Music/Melvoni/WHO TF IS MELVONI_/04 Big Rocks.mp3	0.0	
Brian is the Most Beautiful	Memo Boy	Songs & Demos 2015-2017	Trance	/Volumes/Seagate/Music/Memo Boy/Songs & Demos 2015-2017/09 Brian is the Most Beautiful.mp3	0.0	
Insomniac	Memo Boy, Chakra Efendi	Songs & Demos 2015-2017	Trance	/Volumes/Seagate/Music/Memo Boy/Songs & Demos 2015-2017/26 Insomniac.mp3	0.0	
Lauren (Oden & Fatzo Edit)	Men I Trust	Lauren (Oden & Fatzo Edit)	House	/Volumes/Seagate/Music/Men I Trust/Lauren (Oden & Fatzo Edit)/01 Lauren (Oden & Fatzo Edit).mp3	0.0	
Enter Sandman	Metallica	Metallica	Rock	/Volumes/Seagate/Music/Metallica/Metallica/01 Enter Sandman.mp3	0.0	
Nothing Else Matters	Metallica	Metallica	Rock	/Volumes/Seagate/Music/Metallica/Metallica/08 Nothing Else Matters.mp3	0.0	
Superhero (Heroes & Villains)	Metro Boomin, Future, Chris Brown	Heroes & Villains	Hip Hop/Rap	/Volumes/Seagate/Music/Metro Boomin/Heroes & Villains/02 Superhero (Heroes & Villains).mp3	0.0	
Too Many Nights (feat. Don Toliver)	Metro Boomin, Future	Heroes & Villains	Hip Hop/Rap	/Volumes/Seagate/Music/Metro Boomin/Heroes & Villains/03 Too Many Nights (feat. Don Toliver).mp3	0.0	
Trance	Metro Boomin, Travis Scott, Young Thug	Heroes & Villains	Hip Hop/Rap	/Volumes/Seagate/Music/Metro Boomin/Heroes & Villains/06 Trance.mp3	0.0	
Trance (feat. Drake)	Metro Boomin, Travis Scott, Young Thug	Heroes & Villains	Hip Hop/Rap	/Volumes/Seagate/Music/Metro Boomin/Heroes & Villains/Trance (feat. Drake).mp3	0.0	
Overdue (feat. Travis Scott)	Metro Boomin	NOT ALL HEROES WEAR CAPES	Hip Hop/Rap	/Volumes/Seagate/Music/Metro Boomin/NOT ALL HEROES WEAR CAPES/02 Overdue (feat. Travis Scott).mp3	0.0	
Space Cadet (feat. Gunna)	Metro Boomin	NOT ALL HEROES WEAR CAPES	Hip Hop/Rap	/Volumes/Seagate/Music/Metro Boomin/NOT ALL HEROES WEAR CAPES/05 Space Cadet (feat. Gunna).mp3	0.0	
It's Beginning To Look A Lot Like Christmas	Michael Bublé	Christmas	Holiday	/Volumes/Seagate/Music/Michael Bublé/Christmas/01 It's Beginning To Look A Lot Like Christmas.mp3	0.0	
Santa Claus Is Coming To Town	Michael Bublé	Christmas	Holiday	/Volumes/Seagate/Music/Michael Bublé/Christmas/02 Santa Claus Is Coming To Town.mp3	0.0	
Jingle Bells (feat. The Puppini Sisters)	Michael Bublé	Christmas	Holiday	/Volumes/Seagate/Music/Michael Bublé/Christmas/03 Jingle Bells (feat. The Puppini Sisters).mp3	0.0	
White Christmas (feat. Shania Twain)	Michael Bublé	Christmas	Holiday	/Volumes/Seagate/Music/Michael Bublé/Christmas/04 White Christmas (feat. Shania Twain).mp3	0.0	
All I Want For Christmas Is You	Michael Bublé	Christmas	Holiday	/Volumes/Seagate/Music/Michael Bublé/Christmas/05 All I Want For Christmas Is You.mp3	0.0	
Holly Jolly Christmas	Michael Bublé	Christmas	Holiday	/Volumes/Seagate/Music/Michael Bublé/Christmas/06 Holly Jolly Christmas.mp3	0.0	
Santa Baby	Michael Bublé	Christmas	Holiday	/Volumes/Seagate/Music/Michael Bublé/Christmas/07 Santa Baby.mp3	0.0	
Have Yourself A Merry Little Christmas	Michael Bublé	Christmas	Holiday	/Volumes/Seagate/Music/Michael Bublé/Christmas/08 Have Yourself A Merry Little Christmas.mp3	0.0	
Christmas (Baby Please Come Home)	Michael Bublé	Christmas	Holiday	/Volumes/Seagate/Music/Michael Bublé/Christmas/09 Christmas (Baby Please Come Home).mp3	0.0	
Silent Night	Michael Bublé	Christmas	Holiday	/Volumes/Seagate/Music/Michael Bublé/Christmas/10 Silent Night.mp3	0.0	
Blue Christmas	Michael Bublé	Christmas	Holiday	/Volumes/Seagate/Music/Michael Bublé/Christmas/11 Blue Christmas.mp3	0.0	
Cold December Night	Michael Bublé	Christmas	Holiday	/Volumes/Seagate/Music/Michael Bublé/Christmas/12 Cold December Night.mp3	0.0	
I'll Be Home For Christmas	Michael Bublé	Christmas	Holiday	/Volumes/Seagate/Music/Michael Bublé/Christmas/13 I'll Be Home For Christmas.mp3	0.0	
Ave Maria	Michael Bublé	Christmas	Holiday	/Volumes/Seagate/Music/Michael Bublé/Christmas/14 Ave Maria.mp3	0.0	
Mis Deseos / Feliz Navidad (feat. Thalia)	Michael Bublé	Christmas	Holiday	/Volumes/Seagate/Music/Michael Bublé/Christmas/15 Mis Deseos _ Feliz Navidad (feat. Thalia).mp3	0.0	
The Christmas Song (Chestnuts Roasting On An Open Fire)	Michael Bublé	Christmas	Holiday	/Volumes/Seagate/Music/Michael Bublé/Christmas/16 The Christmas Song (Chestnuts Roasting On An Open Fire).mp3	0.0	
Winter Wonderland	Michael Bublé	Christmas	Holiday	/Volumes/Seagate/Music/Michael Bublé/Christmas/17 Winter Wonderland.mp3	0.0	
Frosty The Snowman (feat. The Puppini Sisters)	Michael Bublé	Christmas	Holiday	/Volumes/Seagate/Music/Michael Bublé/Christmas/18 Frosty The Snowman (feat. The Puppini Sisters).mp3	0.0	
Silver Bells (feat. Naturally 7)	Michael Bublé	Christmas	Holiday	/Volumes/Seagate/Music/Michael Bublé/Christmas/19 Silver Bells (feat. Naturally 7).mp3	0.0	
White Christmas	Michael Bublé	Christmas	Holiday	/Volumes/Seagate/Music/Michael Bublé/Christmas/20 White Christmas.mp3	0.0	
'Twas The Night Before Christmas	Michael Bublé	Christmas	Holiday	/Volumes/Seagate/Music/Michael Bublé/Christmas/21 'Twas The Night Before Christmas.mp3	0.0	
Life's Incredible Again	Michael Giacchino	The Incredibles	Soundtrack	/Volumes/Seagate/Music/Michael Giacchino/The Incredibles/06 Life's Incredible Again.mp3	0.0	
Married Life	Michael Giacchino	Up	Soundtrack	/Volumes/Seagate/Music/Michael Giacchino/Up/03 Married Life.mp3	0.0	
The Weekend (Radio Edit)	Michael Gray	Analog Is On	Electronic	/Volumes/Seagate/Music/Michael Gray/Analog Is On/01 The Weekend (Radio Edit).mp3	0.0	
Rock With You	Michael Jackson	Off the Wall	Pop	/Volumes/Seagate/Music/Michael Jackson/Off the Wall/02 Rock With You.mp3	0.0	
Off the Wall	Michael Jackson	Off the Wall	Pop	/Volumes/Seagate/Music/Michael Jackson/Off the Wall/05 Off the Wall.mp3	0.0	
Baby Be Mine	Michael Jackson	Thriller	Pop	/Volumes/Seagate/Music/Michael Jackson/Thriller/02 Baby Be Mine.mp3	0.0	
P.Y.T. (Pretty Young Thing)	Michael Jackson	Thriller	Pop	/Volumes/Seagate/Music/Michael Jackson/Thriller/08 P.Y.T. (Pretty Young Thing).mp3	0.0	
Love Never Felt So Good	Michael Jackson, Justin Timberlake	Xscape	Pop	/Volumes/Seagate/Music/Michael Jackson/Xscape/01 Love Never Felt So Good.mp3	0.0	
Chicago	Michael Jackson	Xscape	Pop	/Volumes/Seagate/Music/Michael Jackson/Xscape/02 Chicago.mp3	0.0	
Sixty Second Commercial 1	Michael Reynolds	Sixty Second Commercial 1	Easy Listening	/Volumes/Seagate/Music/Michael Reynolds/Sixty Second Commercial 1/01 Sixty Second Commercial 1.mp3	0.0	
T-Shirt	Migos	Culture	Hip Hop/Rap	/Volumes/Seagate/Music/Migos/Culture/02 T-Shirt.mp3	0.0	
BBO (Bad Bitches Only) (feat. 21 Savage)	Migos	Culture II	Hip Hop/Rap	/Volumes/Seagate/Music/Migos/Culture II/04 BBO (Bad Bitches Only) (feat. 21 Savage).mp3	0.0	
Walk It Talk It (feat. Drake)	Migos	Culture II	Hip Hop/Rap	/Volumes/Seagate/Music/Migos/Culture II/06 Walk It Talk It (feat. Drake).mp3	0.0	
Stir Fry	Migos	Culture II	Hip Hop/Rap	/Volumes/Seagate/Music/Migos/Culture II/09 Stir Fry.mp3	0.0	
Having Our Way (feat. Drake)	Migos	Culture III	Hip Hop/Rap	/Volumes/Seagate/Music/Migos/Culture III/02 Having Our Way (feat. Drake).mp3	0.0	
Birthday	Migos	Culture III	Hip Hop/Rap	/Volumes/Seagate/Music/Migos/Culture III/06 Birthday.mp3	0.0	
Vaccine	Migos	Culture III	Hip Hop/Rap	/Volumes/Seagate/Music/Migos/Culture III/08 Vaccine.mp3	0.0	
Handle My Business	Migos	Culture III	Hip Hop/Rap	/Volumes/Seagate/Music/Migos/Culture III/16 Handle My Business.mp3	0.0	
Need It (feat. YoungBoy Never Broke Again)	Migos	Culture III	Hip Hop/Rap	/Volumes/Seagate/Music/Migos/Culture III/19 Need It (feat. YoungBoy Never Broke Again).mp3	0.0	
Girl With The Tattoo (Enter.lewd)	Miguel	All I Want Is You	Blues/R&B	/Volumes/Seagate/Music/Miguel/All I Want Is You/03 Girl With The Tattoo (Enter.lewd).mp3	0.0	
Sky Walker (feat. Travis Scott)	Miguel	War & Leisure	Hip Hop/Rap	/Volumes/Seagate/Music/Miguel/War & Leisure/Sky Walker (feat. Travis Scott).mp3	0.0	
Please Don't Go	Mike Posner	31 Minutes to Takeoff	Dance	/Volumes/Seagate/Music/Mike Posner/31 Minutes to Takeoff/02 Please Don't Go.mp3	0.0	
Cooler Than Me (feat. Big Sean)	Mike Posner	A Matter of Time	Electronic	/Volumes/Seagate/Music/Mike Posner/A Matter of Time/03 Cooler Than Me (feat. Big Sean).mp3	0.0	
I Took A Pill In Ibiza (SeeB Remix)	Mike Posner	At Night, Alone.	Dance	/Volumes/Seagate/Music/Mike Posner/At Night, Alone_/02 I Took A Pill In Ibiza (SeeB Remix).mp3	0.0	
Homage	Mild High Club	Skiptracing	Alternative	/Volumes/Seagate/Music/Mild High Club/Skiptracing/02 Homage.mp3	0.0	
Tesselation	Mild High Club	Skiptracing	Alternative	/Volumes/Seagate/Music/Mild High Club/Skiptracing/04 Tesselation.mp3	0.0	
Stolen Dance	Milky Chance	Sadnecessary	Pop	/Volumes/Seagate/Music/Milky Chance/Sadnecessary/11 Stolen Dance.mp3	0.0	
right place, at the right time	MkX	right place, at the right time	Pop	/Volumes/Seagate/Music/MkX/right place, at the right time/01 right place, at the right time.mp3	0.0	
Da Fonk (feat. Joni)	Mochakk	Da Fonk	Electronic	/Volumes/Seagate/Music/Mochakk/Da Fonk/01 Da Fonk (feat. Joni).mp3	0.0	
Lady (Hear Me Tonight)	Modjo	Lady (Hear Me Tonight)	House	/Volumes/Seagate/Music/Modjo/Lady (Hear Me Tonight)/01 Lady (Hear Me Tonight).mp3	0.0	
Hey Kids (feat. Late Verlane)	Molina	Vanilla Shell	Electronic	/Volumes/Seagate/Music/Molina/Vanilla Shell/04 Hey Kids (feat. Late Verlane).mp3	0.0	
Pop My Shit	Moneybagg Yo	Time Served	Hip Hop/Rap	/Volumes/Seagate/Music/Moneybagg Yo/Time Served/03 Pop My Shit.mp3	0.0	
Mississippi Queen	Mountain	Climbing!	Rock	/Volumes/Seagate/Music/Mountain/Climbing!/01 Mississippi Queen.mp3	0.0	
Waves (Robin Schulz Remix Radio Edit)	Mr. Probz	The Treatment	Dance	/Volumes/Seagate/Music/Mr. Probz/The Treatment/Waves (Robin Schulz Remix Radio Edit).mp3	0.0	
Love$ick (feat. A$AP Rocky)	Mura Masa	Mura Masa	Hip Hop/Rap	/Volumes/Seagate/Music/Mura Masa/Mura Masa/03 Love$ick (feat. A$AP Rocky).mp3	0.0	
bbycakes (feat. Shygirl)	Mura Masa	bbycakes	Electronic	/Volumes/Seagate/Music/Mura Masa/bbycakes/01 bbycakes (feat. Shygirl).mp3	0.0	
Baguettes In The Face (feat. NAV, Playboi Carti, A Boogie wit da Hoodie)	Mustard	Perfect Ten	Hip Hop/Rap	/Volumes/Seagate/Music/Mustard/Perfect Ten/02 Baguettes In The Face (feat. NAV, Playboi Carti, A Boogie wit da Hoodie).mp3	0.0	
Pure Water (feat. Migos)	Mustard	Perfect Ten	Hip Hop/Rap	/Volumes/Seagate/Music/Mustard/Perfect Ten/02 Pure Water (feat. Migos).mp3	0.0	
Ballin (feat. Roddy Ricch)	Mustard	Perfect Ten	Hip Hop/Rap	/Volumes/Seagate/Music/Mustard/Perfect Ten/09 Ballin (feat. Roddy Ricch).mp3	0.0	
Want Her (feat. Quavo, YG)	Mustard	Want Her	Hip Hop/Rap	/Volumes/Seagate/Music/Mustard/Want Her/01 Want Her (feat. Quavo, YG).mp3	0.0	
Interstellar	NAV, Lil Uzi Vert	Demons Protected by Angels	Hip Hop/Rap	/Volumes/Seagate/Music/NAV/Demons Protected by Angels/12 Interstellar.mp3	0.0	
Friends & Family	NAV	Emergency Tsunami	Hip Hop/Rap	/Volumes/Seagate/Music/NAV/Emergency Tsunami/02 Friends & Family.mp3	0.0	
Myself	NAV	NAV	Hip Hop/Rap	/Volumes/Seagate/Music/NAV/NAV/01 Myself.mp3	0.0	
Some Way (feat. The Weeknd)	NAV	NAV	Hip Hop/Rap	/Volumes/Seagate/Music/NAV/NAV/10 Some Way (feat. The Weeknd).mp3	0.0	
Champion (feat. Travis Scott)	NAV	Reckless	Hip Hop/Rap	/Volumes/Seagate/Music/NAV/Reckless/05 Champion (feat. Travis Scott).mp3	0.0	
Wanted You (feat. Lil Uzi Vert)	NAV	Wanted You	Hip Hop/Rap	/Volumes/Seagate/Music/NAV/Wanted You/01 Wanted You (feat. Lil Uzi Vert).mp3	0.0	
Camelot	NLE Choppa	Camelot	Hip Hop/Rap	/Volumes/Seagate/Music/NLE Choppa/Camelot/01 Camelot.mp3	0.0	
FREE YOUNGBOY	NLE Choppa	FREE YOUNGBOY	Hip Hop/Rap	/Volumes/Seagate/Music/NLE Choppa/FREE YOUNGBOY/01 FREE YOUNGBOY.mp3	0.0	
So Close (feat. Georgia Ku & Captain Cuts)	NOTD, Felix Jaehn	So Close	Dance	/Volumes/Seagate/Music/NOTD, Felix Jaehn/So Close/01 So Close (feat. Georgia Ku & Captain Cuts).mp3	0.0	
AM:PM	NOTD, Maia Wright	AM:PM	Dance	/Volumes/Seagate/Music/NOTD, Maia Wright/AM_PM/01 AM_PM.mp3	0.0	
Somebody (feat. Jeremih)	Natalie La Rose	Somebody	Hip Hop/Rap	/Volumes/Seagate/Music/Natalie La Rose/Somebody/01 Somebody (feat. Jeremih).mp3	0.0	
Unwritten	Natasha Bedingfield	Unwritten	Pop	/Volumes/Seagate/Music/Natasha Bedingfield/Unwritten/04 Unwritten.mp3	0.0	
Because of You	Ne-Yo	Because of You	Hip Hop/Rap	/Volumes/Seagate/Music/Ne-Yo/Because of You/01 Because of You.mp3	0.0	
Some Say (Felix Jaehn Remix)	Nea	Some Say (Felix Jaehn Remix)	Dance	/Volumes/Seagate/Music/Nea/Some Say (Felix Jaehn Remix)/01 Some Say (Felix Jaehn Remix).mp3	0.0	
Everybody Talks	Neon Trees	Picture Show	Pop	/Volumes/Seagate/Music/Neon Trees/Picture Show/03 Everybody Talks.mp3	0.0	
Care 4 Me	Never Dull	Care 4 Me	House	/Volumes/Seagate/Music/Never Dull/Care 4 Me/01 Care 4 Me.mp3	0.0	
In My Mind (feat. Crystal Waters)	Never Dull	In My Mind	House	/Volumes/Seagate/Music/Never Dull/In My Mind/01 In My Mind (feat. Crystal Waters).mp3	0.0	
Let Me Love	Never Dull	Let Me Love	House	/Volumes/Seagate/Music/Never Dull/Let Me Love/01 Let Me Love.mp3	0.0	
Mr. Telephone Man	New Edition	New Edition	Pop	/Volumes/Seagate/Music/New Edition/New Edition/02 Mr. Telephone Man.mp3	0.0	
You Get What You Give	New Radicals	You Get What You Give	Alternative	/Volumes/Seagate/Music/New Radicals/You Get What You Give/01 You Get What You Give.mp3	0.0	
Agape	Nicholas Britell	If Beale Street Could Talk	Soundtrack	/Volumes/Seagate/Music/Nicholas Britell/If Beale Street Could Talk/03 Agape.mp3	0.0	
High School (feat. Lil Wayne)	Nicki Minaj	Pink Friday: Roman Reloaded - The Re-Up	Hip Hop/Rap	/Volumes/Seagate/Music/Nicki Minaj/Pink Friday_ Roman Reloaded - The Re-Up/03 High School (feat. Lil Wayne).mp3	0.0	
Starships	Nicki Minaj	Pink Friday: Roman Reloaded - The Re-Up	Pop	/Volumes/Seagate/Music/Nicki Minaj/Pink Friday_ Roman Reloaded - The Re-Up/10 Starships.mp3	0.0	
Am I Wrong	Nico & Vinz	Am I Wrong	Pop	/Volumes/Seagate/Music/Nico Seyfrid/Am I Wrong/02 Am I Wrong.mp3	0.0	
Arya (feat. A$AP Rocky)	Nigo	I Know NIGO!	Hip Hop/Rap	/Volumes/Seagate/Music/Nigo/I Know NIGO!/02 Arya (feat. A$AP Rocky).mp3	0.0	
La Dolce Vita (In Via Veneto)	Nino Rota	Original Music for the Movies of Federico Fellini	Soundtrack	/Volumes/Seagate/Music/Nino Rota/Original Music for the Movies of Federico Fellini/06 La Dolce Vita (In Via Veneto).mp3	0.0	
Last Time That I Checc'd (feat. YG)	Nipsey Hussle	Victory Lap	Hip Hop/Rap	/Volumes/Seagate/Music/Nipsey Hussle/Victory Lap/03 Last Time That I Checc'd (feat. YG).mp3	0.0	
Smells Like Teen Spirit	Nirvana	Nevermind	Rock	/Volumes/Seagate/Music/Nirvana/Nevermind/01 Smells Like Teen Spirit.mp3	0.0	
Come As You Are	Nirvana	Nevermind	Rock	/Volumes/Seagate/Music/Nirvana/Nevermind/03 Come As You Are.mp3	0.0	
Lithium	Nirvana	Nevermind	Rock	/Volumes/Seagate/Music/Nirvana/Nevermind/05 Lithium.mp3	0.0	
Baby Baby	Noizu	Baby Baby	Dance	/Volumes/Seagate/Music/Noizu/Baby Baby/01 Baby Baby.mp3	0.0	
Clicquot	NorthSideBenji	FRIENEMY	Hip Hop/Rap	/Volumes/Seagate/Music/NorthSideBenji/FRIENEMY/02 Clicquot.mp3	0.0	
Not Around	Nova	Not Around	Hip Hop/Rap	/Volumes/Seagate/Music/Nova/Not Around/01 Not Around.mp3	0.0	
ON & ON	Nova	ON & ON	Alternative	/Volumes/Seagate/Music/Nova/ON & ON/01 ON & ON.mp3	0.0	
Dragostea din tei	O-Zone	DiscO-Zone	World	/Volumes/Seagate/Music/O-Zone/DiscO-Zone/05 Dragostea din tei.mp3	0.0	
Apart Of Me	OTR, Devault	Apart of Me	House	/Volumes/Seagate/Music/OTR, Devault/Apart of Me/01 Apart Of Me.mp3	0.0	
Wonderwall	Oasis	(What's the Story) Morning Glory?	Alternative	/Volumes/Seagate/Music/Oasis/(What's the Story) Morning Glory_/03 Wonderwall.mp3	0.0	
Married With Children	Oasis	Definitely Maybe	Alternative	/Volumes/Seagate/Music/Oasis/Definitely Maybe/11 Married With Children.mp3	0.0	
